	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	value_intervention	time_unit_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('smoking', 'choice')	('smoking', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('medication', 'choice')	('medication', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('phenotype', 'choice')	('phenotype', 'count')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('obese', 'choice')	('obese', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('genetics', 'choice')	('genetics', 'count')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
439	plasma	paraxanthine	tmax	h	316			164.0	5.7	0.546	0.332			1.89							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
440	plasma	paraxanthine	auc_inf	mg*h/l	316			164.0	16.0	1.5	0.325			5.2							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
441	plasma	paraxanthine	thalf	h	316			164.0	3.0	0.34600000000000003	0.4			1.2							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
442	plasma	caffeine	clearance	l/h/kg	316			164.0	0.149	0.0196	0.456			0.068							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
443	plasma	caffeine	clearance	l/h/kg	316			164.0	0.157	0.0173	0.382			0.06							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
444	plasma	caffeine	clearance	l/h/kg	316			164.0	0.174	0.0211	0.42			0.073							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
445	plasma	caffeine	clearance	l/h/kg	316			164.0	0.17	0.024	0.488			0.083							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
446	plasma	caffeine	clearance	l/h/kg	316			164.0	0.14300000000000002	0.0156	0.37799999999999995			0.054							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
447	plasma	caffeine	clearance	l/h/kg	316			164.0	0.168	0.0263	0.542			0.091							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
448	plasma	caffeine	clearance	l/h/kg	316			164.0	0.159	0.0176	0.384			0.061							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
449	plasma	caffeine	clearance	l/h/kg	316			164.0	0.166	0.0196	0.41			0.068							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
450	plasma	caffeine	cmax	µg/ml	316			164.0	3.9	0.20199999999999999	0.179			0.7							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
451	plasma	caffeine	tmax	h	316			164.0	0.7	0.0866	0.429			0.3							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
452	plasma	caffeine	auc_inf	mg*h/l	316			164.0	22.6	2.83	0.434			9.8							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
453	plasma	caffeine	thalf	h	316			164.0	3.3	0.375	0.39399999999999996			1.3							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
454	plasma	caffeine	cmax	µg/ml	316			164.0	4.27	0.179	0.145			0.62							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
455	plasma	caffeine	tmax	h	316			164.0	1.0	0.14400000000000002	0.5			0.5							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
456	plasma	caffeine	auc_inf	mg*h/l	316			164.0	21.8	2.51	0.39899999999999997			8.7							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
457	plasma	caffeine	thalf	h	316			164.0	3.4	0.34600000000000003	0.353			1.2							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
458	plasma	caffeine	cmax	µg/ml	316			164.0	3.99	0.231	0.201			0.8							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
459	plasma	caffeine	tmax	h	316			164.0	0.8	0.0866	0.375			0.3							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
460	plasma	caffeine	auc_inf	mg*h/l	316			164.0	20.0	2.25	0.39			7.8							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
461	plasma	caffeine	thalf	h	316			164.0	3.0	0.318	0.36700000000000005			1.1							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
462	plasma	caffeine	cmax	µg/ml	316			164.0	3.91	0.306	0.271			1.06							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
463	plasma	caffeine	tmax	h	316			164.0	0.9	0.115	0.444			0.4							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
464	plasma	caffeine	auc_inf	mg*h/l	316			164.0	20.4	1.96	0.33299999999999996			6.8							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
465	plasma	caffeine	thalf	h	316			164.0	3.4	0.289	0.294			1.0							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
466	plasma	caffeine	cmax	µg/ml	316			164.0	4.49	0.37200000000000005	0.287			1.29							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
467	plasma	caffeine	tmax	h	316			164.0	0.71	0.0751	0.366			0.26							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
468	plasma	caffeine	auc_inf	mg*h/l	316			164.0	22.4	2.17	0.335			7.5							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
469	plasma	caffeine	thalf	h	316			164.0	3.4	0.26	0.265			0.9							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
470	plasma	caffeine	cmax	µg/ml	316			164.0	3.94	0.17300000000000001	0.152			0.6							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
471	plasma	caffeine	tmax	h	316			164.0	1.0	0.14400000000000002	0.5			0.5							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
472	plasma	caffeine	auc_inf	mg*h/l	316			164.0	21.4	2.66	0.43			9.2							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
473	plasma	caffeine	thalf	h	316			164.0	3.4	0.34600000000000003	0.353			1.2							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
474	plasma	caffeine	cmax	µg/ml	316			164.0	3.86	0.159	0.142			0.55							dosing	oral	mg	caffeine	230.0	h	0.0							Harder1988	164	S1	12	homo sapiens	12	Y	12.0	M	12	12.0		40.0			20.0			yr	12.0	0.11800000000000001	100.0	75.0		65.0	8.83	2.55	kg	N	12	methylxanthine	12				N	12					N	12																																																																																																																																																																																			
